Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,77.71858215332031,78.96846140653678,77.46257918924937,78.245638631577,284101700
2010-07-01,77.37223815917969,77.92188201001825,76.14494034512944,77.66588476321353,382924800
2010-07-02,76.95056915283203,77.86915810687867,76.51386773154242,77.63574823132008,233385200
2010-07-06,77.45506286621094,78.58447465971044,76.70964694647175,78.03482505930042,256935300
2010-07-07,79.89458465576172,79.99246493573983,77.56799355095666,77.65081753574006,253769400
2010-07-08,80.6851806640625,80.77552993037652,79.7440041767222,80.56470731632996,210842100
2010-07-09,81.28753662109375,81.29506764204612,80.51200805308899,80.66259400522135,144999900
2010-07-12,81.34024047851562,81.49835744810082,80.67765426151783,81.01647551855956,131283600
2010-07-13,82.56757354736328,82.8913329007898,82.01792368551247,82.18357174646718,213025900
2010-07-14,82.56002044677734,82.88378545811713,81.96519608899094,82.3040173998059,184426800
2010-07-15,82.58258819580078,82.86870377391197,81.44564541458148,82.5298825433991,232337900
2010-07-16,80.3087158203125,82.22871254529312,80.15059310396848,82.13835752802308,282693400
2010-07-19,80.78309631347656,81.0390936727428,79.97744911742116,80.60239195725993,186709000
2010-07-20,81.67906951904297,81.73930045337491,79.67624303199482,79.7138923923774,258162400
2010-07-21,80.61742401123047,82.12330659722113,80.28612800407694,82.10071927754906,264527000
2010-07-22,82.41695404052734,82.77836839224103,81.56613243921343,81.57365771618625,274781300
2010-07-23,83.13224792480469,83.25271554021515,82.01789232370646,82.25130227789836,222020800
2010-07-26,83.9981460571289,84.080970075925,83.04191294623872,83.27532295676185,184445700
2010-07-27,83.99060821533203,84.54778319476445,83.65931218970312,84.45742816655115,204855600
2010-07-28,83.4484634399414,84.0734059312303,83.16987316509962,83.81740297025695,163056200
2010-07-29,83.04190063476562,84.19389995969986,82.37931432711683,83.96801526111072,220149100
2010-07-30,83.02682495117188,83.47106325355294,82.0555358424706,82.1985907665547,220070600
2010-08-02,84.90164947509766,85.0371791179313,83.98306031194574,84.3218815467872,188263200
2010-08-03,84.49506378173828,84.90917800190171,84.21647346511209,84.69083010543467,146657300
2010-08-04,85.05977630615234,85.16518762453614,84.44989571486235,84.72848030866838,158171700
2010-08-05,84.96943664550781,85.01461703618669,84.38967428959349,84.51767295012836,140473800
2010-08-06,84.62303924560547,84.7585688565302,83.51621504713407,84.13362644257256,239728300
2010-08-09,85.07483673095703,85.21789741762603,84.57036743357916,85.0221310692084,120800400
2010-08-10,84.61553192138672,85.06730124729769,83.85506542804018,84.3520036442624,242916300
2010-08-11,82.29646301269531,83.34305066286859,82.16093338741106,83.31293233008492,273406900
2010-08-12,81.79199981689453,82.08564642292636,81.0164713063753,81.05412066386057,239542600
2010-08-13,81.55106353759766,82.04047649052298,81.4531832448069,81.53600724043206,158698500
2010-08-16,81.513427734375,81.77695604367165,80.70024974184282,80.99389639284284,147895300
2010-08-17,82.51483917236328,83.11719454565544,81.98025150719762,82.21366723020378,172270300
2010-08-18,82.66541290283203,83.10964544200846,82.00282673195545,82.47717760769245,182922100
2010-08-19,81.22733306884766,82.43956943469472,80.88851166612766,82.23627774196035,265847600
2010-08-20,80.96378326416016,81.27249197813185,80.37648992434603,80.98637058577044,209714200
2010-08-23,80.65506744384766,81.74682994062914,80.61741808417143,81.34777200379847,163490300
2010-08-24,79.45790100097656,80.10543103175962,79.03625567655475,79.77413499429294,280677800
2010-08-25,79.7666015625,80.0677734808785,78.52424729348728,79.02118555440069,272234800
2010-08-26,79.23201751708984,80.24848714872897,78.96848345988019,80.14307582363966,224439500
2010-08-27,80.45932006835938,80.5421440835703,78.53931716226919,79.72896597667419,272649000
2010-08-30,79.29225158691406,80.4969623403254,79.28472630945802,80.24849031659781,167238600
2010-08-31,79.29225158691406,79.79672665631186,78.67483991080972,78.99860492050387,273933100
2010-09-01,81.66400146484375,81.77694379319065,80.3087107581372,80.36141641210102,256828100
2010-09-02,82.42447662353516,82.4395329204256,81.68659169721909,81.85977070613028,156112200
2010-09-03,83.49365997314453,83.56895295395485,82.78589331565797,83.23013166806535,212197300
2010-09-07,82.55245971679688,83.20752052572183,82.4846977768139,83.10210923386971,141973700
2010-09-08,83.13224792480469,83.46353817554797,82.680478569679,82.71812793076812,149924400
2010-09-09,83.51624298095703,84.0884799456457,83.29036405018834,84.06589262701742,147017900
2010-09-10,83.9378890991211,84.0357693889669,83.47859449883168,83.66682980240978,127819000
2010-09-13,84.87156677246094,85.0447401004934,84.42732830046683,84.76615542205306,178503500
2010-09-14,84.8188247680664,85.3007066619587,84.38964852680341,84.70588244257924,209823600
2010-09-15,85.14258575439453,85.24046603488402,84.3143516467184,84.57034887776092,168608400
2010-09-16,85.12003326416016,85.17273893590783,84.59297080219612,84.87909222981548,199962900
2010-09-17,85.15180969238281,85.6514141665537,84.91715013494868,85.56814675419189,195836900
2010-09-20,86.45378112792969,86.6430241491646,85.17449645630529,85.44700686890266,214555200
2010-09-21,86.2796859741211,86.93067669312082,85.92390814875351,86.52191682486767,268389100
2010-09-22,85.85578918457031,86.62790409549918,85.6135583012914,86.14344232894138,191322400
2010-09-23,85.15937805175781,86.04503419743851,84.91714716297575,85.15180671219714,202354300
2010-09-24,86.9155502319336,86.97610939570438,86.02989411893483,86.10559018602846,209671800
2010-09-27,86.49922180175781,87.04424277941366,86.4159601623429,86.94583845993037,128761800
2010-09-28,86.80200958251953,87.08209140398301,85.67412250731172,86.61276651334586,209207500
2010-09-29,86.65061950683594,86.98368916461345,86.30997850904339,86.58248899718131,179665800
2010-09-30,86.39321899414062,87.64979538389775,85.98445338934873,87.08963767743708,287106700
2010-10-01,86.75659942626953,87.142656932629,86.24185800953711,87.04424683332213,174638700
2010-10-04,86.1055679321289,86.93823600543591,85.67409410844557,86.57489266719638,166153200
2010-10-05,87.83904266357422,88.05099392629708,86.80198881355025,86.90039888212783,229634100
2010-10-06,87.83150482177734,88.05859884715207,87.47572687713607,87.82393348086727,148626600
2010-10-07,87.72550964355469,88.2099713997387,87.19563140249083,88.18726315729877,164860000
2010-10-08,88.2175521850586,88.45978308908802,87.51356771784178,87.84663737659734,177760100
2010-10-11,88.30079650878906,88.5430273494743,87.99800651412282,88.35378432471275,103098300
2010-10-12,88.57331848144531,88.83068625658176,87.54383583042048,88.01315489690211,182210000
2010-10-13,89.26215362548828,89.73904977124506,88.85338797565637,89.06534502668113,194347200
2010-10-14,88.91395568847656,89.33029271685804,88.35379786639577,89.17889480870129,217764300
2010-10-15,89.09563446044922,89.58766759426406,88.38408444908819,89.53467976602185,243705000
2010-10-18,89.5346908569336,89.82990961874404,88.80042673516472,89.12592508475585,141204800
2010-10-19,88.3613510131836,89.20915602335091,87.8238957689316,88.70955746739352,280604700
2010-10-20,89.22431945800781,89.65579340113909,88.46734722267294,88.52033504813679,200051800
2010-10-21,89.42112731933594,90.14781996603868,88.72471425481743,89.6255130552697,221585500
2010-10-22,89.5876693725586,89.72392461577749,89.32273022608858,89.5573897879277,108212400
2010-10-25,89.85261535644531,90.65500997212231,89.78449061727197,90.18568503749013,151145700
2010-10-26,89.86774444580078,89.95857741762752,89.22431920265554,89.39841958214998,158982900
2010-10-27,89.61039733886719,89.70880745438596,88.76259188357633,89.23948245217744,190024000
2010-10-28,89.62551879882812,90.16296842275102,89.19404483172156,90.12511749878512,168576000
2010-10-29,89.69364929199219,89.86775546808059,89.37572230112524,89.53468579655872,144305500
2010-11-01,89.72391510009766,90.6474221200564,89.20917376644391,90.13268078640266,174074800
2010-11-02,90.43547821044922,90.64742952245496,90.15539639087586,90.39762728677387,158345900
2010-11-03,90.79883575439453,90.85182359061719,89.66337717084525,90.5944557504617,226702800
2010-11-04,92.54742431640625,92.59284080107912,90.81395725676956,91.8055890070581,215039400
2010-11-05,92.89564514160156,93.04703729730971,92.4868793909009,92.60799196041931,180654100
2010-11-08,92.72154998779297,92.87294793674025,92.30521862248075,92.60800296989282,156107100
2010-11-09,92.05538940429688,93.06972937687931,91.68447464457161,92.97132507028594,186621600
2010-11-10,92.4262924194336,92.47171467267681,91.33625652065616,92.03266946783818,221387400
2010-11-11,92.0781021118164,92.2143573449905,91.35140945996783,91.63149126572564,158017600
2010-11-12,90.98806762695312,91.85858692199791,90.57173632949016,91.45739252934221,239068800
2010-11-15,90.859375,91.63148990157173,90.82152985399496,91.27571203273375,163940800
2010-11-16,89.44384765625,90.45061640261163,89.01236791107192,90.2992242562349,299566200
2010-11-17,89.48927307128906,89.86018790957736,89.21676256043703,89.48170173064295,172308900
2010-11-18,90.80638122558594,91.13187949114872,90.34462773780524,90.35219907660606,197723700
2010-11-19,91.05619049072266,91.09403563718311,90.26893867632386,90.76097178222808,156852900
2010-11-22,90.98047637939453,91.01832151834957,89.9055716338235,90.60199033841226,181361000
2010-11-23,89.66336822509766,90.09484221278842,89.31516165391217,89.90559913441106,222309000
2010-11-24,90.98806762695312,91.01078164702444,90.21595842649654,90.23109533130379,140046100
2010-11-26,89.92829895019531,90.69283670790249,89.92829895019531,90.20080940203296,76007800
2010-11-29,90.2008285522461,90.44305947472456,89.1259234194597,89.70122402606134,223642300
2010-11-30,89.69364929199219,90.20839070468938,89.178907879295,89.30759756389969,233930700
2010-12-01,91.60121154785156,91.77531192733665,90.98049454769644,90.98806011185505,221037200
2010-12-02,92.7745132446289,92.84264374741366,91.69204274124196,91.74503056552358,191213600
2010-12-03,93.02433776855469,93.13031344252923,92.4339002206277,92.4566084685878,151288900
2010-12-06,92.92594909667969,93.13790048034943,92.72913462245405,92.82753897194584,103050500
2010-12-07,92.97888946533203,93.87211682272394,92.92590164647146,93.81912900386337,206581000
2010-12-08,93.31953430175781,93.3952303686646,92.66097216690504,93.09244610103744,138019200
2010-12-09,93.68289184570312,93.87970048212813,93.22113828866559,93.8418553329265,123705100
2010-12-10,94.22792053222656,94.31875351794056,93.66019127055127,93.97054693047527,117571700
2010-12-13,94.28845977783203,94.77292154638913,94.25818019539223,94.65938033128968,133812700
2010-12-14,94.37171936035156,94.79562770411806,94.08407201388519,94.43227852020954,147249600
2010-12-15,93.94026947021484,94.56855792008382,93.78130596637584,94.19764307779285,160823100
2010-12-16,94.48528289794922,94.5534134085378,93.67532276244717,94.00082108467176,185035200
2010-12-17,94.58646392822266,94.70821339407537,94.22120391944277,94.41905333276567,141075300
2010-12-20,94.81477355957031,95.04306185626324,94.34298626130337,94.8452123861702,119085500
2010-12-21,95.4159164428711,95.47679408912954,95.02022335341492,95.1115340171907,94965500
2010-12-22,95.71269226074219,95.74313108531821,95.43114329323517,95.48440978484018,78878100
2010-12-23,95.57572174072266,95.71269355035425,95.33982810409523,95.60616056570882,70053700
2010-12-27,95.61378479003906,95.70509547186391,95.14960280538597,95.21808581675461,58126000
2010-12-28,95.75074768066406,95.84205835396564,95.49963171785974,95.80401417529414,55309100
2010-12-29,95.81924438476562,96.03231039374766,95.80402787224405,95.864905533557,58033100
2010-12-30,95.66702270507812,95.9790104507819,95.52243976123833,95.72790034518027,76616900
2010-12-31,95.6898422241211,95.78115867650197,95.37024334920422,95.52243163089489,91218900
2011-01-03,96.67910766601562,97.09762844820571,95.6518161878848,96.42038055566174,138725200
2011-01-04,96.62582397460938,96.9225952092773,96.0246703489558,96.89215638961761,137409700
2011-01-05,97.12808227539062,97.18895993494891,96.2301571165521,96.32147360588952,133975300
2011-01-06,96.93785858154297,97.2726799540599,96.64869836339636,97.16614693655251,122519000
2011-01-07,96.74756622314453,97.22696453436095,95.9942243610585,97.06716509728881,156034600
2011-01-10,96.62582397460938,96.76279576027237,96.03227569966229,96.32144158362372,122401700
2011-01-11,96.96826171875,97.2041553413028,96.60300164632163,96.97587287594548,110287000
2011-01-12,97.84333801269531,97.94987096811509,96.99106856372642,97.56178911863331,107929200
2011-01-13,97.68354797363281,97.92705854460931,97.44004901387943,97.881403215357,129048400
2011-01-14,98.39125061035156,98.41407827734413,97.47810909697594,97.54659209795365,117677900
2011-01-18,98.55865478515625,98.6499654471441,98.18578356333329,98.2999218908181,114401300
2011-01-19,97.59224700927734,98.57387151937935,97.33352571033254,98.47495549991473,151958400
2011-01-20,97.462890625,97.70638961959698,96.73998157659454,97.37157414781684,175745700
2011-01-21,97.68354797363281,98.29231278985095,97.57701500163638,98.07164149472372,151462900
2011-01-24,98.23905181884766,98.3531901416408,97.59984237753686,97.62267004209549,113715500
2011-01-25,98.29234313964844,98.37604847286447,97.48573444387208,97.98034947845896,167552200
2011-01-26,98.67279815673828,98.96196408277986,98.3379768973689,98.53583215675488,141281500
2011-01-27,98.91630554199219,99.08371616624842,98.5206066472753,98.69562262309817,123302700
2011-01-28,97.1889419555664,99.19025255261867,97.02914248299777,99.03044727443795,295637300
2011-01-31,97.91943359375,97.99553354377751,97.21175282562719,97.4552633767375,149249200
2011-02-01,99.4870376586914,99.66205366485345,98.45214071626344,98.51301837302107,167194300
2011-02-02,99.29679107666016,99.56311774019437,99.17503577327174,99.22829646148867,118323600
2011-02-03,99.51748657226562,99.66967493284801,98.5967394434443,99.12178754576935,145886700
2011-02-04,99.7989730834961,99.83702305260557,99.09889777451889,99.55547418139201,134634800
2011-02-07,100.4229965209961,100.75020082943449,100.01207528339373,100.01969224671295,112439100
2011-02-08,100.87956237792969,100.93282305938386,100.24035292191608,100.51429651414381,99072800
2011-02-09,100.65128326416016,100.92522688128689,100.14905136422375,100.6056279298431,146436700
2011-02-10,100.68932342529297,100.80346174995259,99.91314798393776,100.14143624448026,162708500
2011-02-11,101.29045867919922,101.41981930145253,100.27078440175177,100.29361206384225,137710300
2011-02-14,101.53397369384766,101.61767900517809,101.11545874841919,101.22959707694991,101690700
2011-02-15,101.21434783935547,101.37415306801338,100.68930005655503,101.22196480004715,119575400
2011-02-16,101.85359191894531,101.97533560815327,101.35136001307966,101.55682063115643,130183500
2011-02-17,102.1579818725586,102.29494789497687,101.46551157373005,101.55683386656828,109810500
2011-02-18,102.37104797363281,102.49280329005579,102.0133989886566,102.24929265720984,130002400
2011-02-22,100.31646728515625,102.39386638465149,100.04252365359012,101.29809185838697,233116400
2011-02-23,99.70011901855469,100.49912242121374,99.0837486143178,100.25561175665086,227584000
2011-02-24,99.63158416748047,100.01967768105708,98.69561510226094,99.59354580132211,260431400
2011-02-25,100.69691467285156,100.75779230788454,99.98922232541199,100.05009996044498,141686900
2011-02-28,101.32091522216797,101.45028748568829,100.73498961080894,101.06981088085668,141585500
2011-03-01,99.63158416748047,101.73182216220694,99.6011511523092,101.64051150547027,258565500
2011-03-02,99.84467315673828,100.30885506703099,99.19025294896862,99.49462958044205,200277400
2011-03-03,101.5644302368164,101.67856857873674,100.74259934131497,100.75020469370132,176480100
2011-03-04,100.80345916748047,101.68616755964507,100.1414336789685,101.48831232033955,277202300
2011-03-07,100.01210021972656,101.32855796748508,99.4870521248943,101.10026962425553,216790400
2011-03-08,100.88716125488281,101.206760156768,99.73812627825588,100.17186349823486,174615000
2011-03-09,100.74259948730469,101.0545931039724,100.14145153361143,100.68933879807301,153806000
2011-03-10,98.87825012207031,99.82182455827015,98.77932250102751,99.684858570263,301291800
2011-03-11,99.56310272216797,99.92075161490841,98.53582298424756,98.55865064878647,225621800
2011-03-14,98.96197509765625,99.28917943040742,98.20862718022441,98.91631975924682,234974100
2011-03-15,97.82815551757812,98.41409281647373,96.26059355930964,96.32907657040462,359585400
2011-03-16,96.01708984375,97.83577361391661,95.33223069681051,97.51616300265638,468670300
2011-03-17,97.28787231445312,97.69878776808252,96.7171573742366,97.40201646361895,254303700
2011-03-18,97.64171600341797,98.49768804690777,97.45065128368803,98.46711116121857,230435400
2011-03-21,99.15496826171875,99.36130979823932,98.74226186534352,98.85690771396644,153992600
2011-03-22,98.81102752685547,99.26958752909444,98.71932019107379,99.13966491618196,129538600
2011-03-23,99.09383392333984,99.35367920862362,98.06972956722049,98.53591640522895,148603100
2011-03-24,100.0414810180664,100.1866920686518,99.10144587699367,99.65935158459531,159129800
2011-03-25,100.3471908569336,100.7828123439648,100.0338419248889,100.30133719110553,155642800
2011-03-28,100.10260772705078,100.82101281732348,100.07204250820777,100.56116764133725,109762400
2011-03-29,100.77516174316406,100.80572696279108,99.68991569062288,100.0185413636826,129798800
2011-03-30,101.47067260742188,101.76873315657198,101.15732361271695,101.30253469132008,135835000
2011-03-31,101.33306884765625,101.61585252620489,101.22607308491618,101.34071889892137,132537100
2011-04-01,101.76105499267578,102.23490338064366,101.51649823968994,101.95976974499465,153850100
2011-04-04,101.84513854980469,102.15848750293942,101.55472809279263,101.97506116561689,100768900
2011-04-05,101.8298568725586,102.28076681075895,101.60057687734428,101.64643054405414,120791500
2011-04-06,102.1508560180664,102.41070126725805,101.7381496466055,102.31899392322954,120411600
2011-04-07,101.89099884033203,102.39540083510394,101.38658518389515,101.96741773085385,170731500
2011-04-08,101.53944396972656,102.40306030990982,101.11909921735126,102.3419181948674,147945400
2011-04-11,101.23375701904297,101.99036600106147,100.9891885299725,101.64645176726512,121385400
2011-04-12,100.47710418701172,100.86687197222787,100.11026323259277,100.6681688847642,161187400
2011-04-13,100.46949005126953,101.01974578490132,100.08736056351609,100.94332688435053,162059000
